id;timeset;commclass
6590;<[2003.0, 2005.0, 2007.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 1]; [2007.0, 1]; [2008.0, 1]; [2009.0, 3]>"
6591;<[2003.0]>;"<[2003.0, 1]>"
6592;<[2003.0, 2005.0, 2006.0]>;"<[2003.0, 1]; [2005.0, 0]; [2006.0, 1]>"
6593;<[2003.0, 2006.0, 2007.0]>;"<[2003.0, 1]; [2006.0, 1]; [2007.0, 5]>"
6594;<[2003.0]>;"<[2003.0, 1]>"
6595;<[2003.0, 2006.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2006.0, 1]; [2008.0, 1]; [2009.0, 0]>"
6596;<[2003.0, 2005.0]>;"<[2003.0, 1]; [2005.0, 1]>"
6597;<[2003.0, 2004.0, 2005.0]>;"<[2003.0, 1]; [2004.0, 3]; [2005.0, 1]>"
6598;<[2003.0]>;"<[2003.0, 1]>"
6599;<[2003.0]>;"<[2003.0, 1]>"
6600;<[2003.0]>;"<[2003.0, 1]>"
6601;<[2003.0, 2005.0, 2006.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 1]; [2006.0, 1]; [2009.0, 3]>"
6602;<[2003.0]>;"<[2003.0, 1]>"
6603;<[2003.0]>;"<[2003.0, 1]>"
6604;<[2003.0]>;"<[2003.0, 1]>"
6605;<[2003.0]>;"<[2003.0, 1]>"
6606;<[2003.0]>;"<[2003.0, 1]>"
6607;<[2003.0, 2006.0, 2009.0]>;"<[2003.0, 1]; [2006.0, 3]; [2009.0, 5]>"
6608;<[2003.0]>;"<[2003.0, 1]>"
6609;<[2003.0]>;"<[2003.0, 1]>"
6610;<[2003.0]>;"<[2003.0, 1]>"
6611;<[2003.0]>;"<[2003.0, 1]>"
6612;<[2003.0]>;"<[2003.0, 1]>"
6613;<[2003.0]>;"<[2003.0, 1]>"
6614;<[2003.0]>;"<[2003.0, 1]>"
6615;<[2003.0]>;"<[2003.0, 1]>"
6616;<[2003.0, 2007.0]>;"<[2003.0, 1]; [2007.0, 1]>"
6617;<[2003.0]>;"<[2003.0, 1]>"
6618;<[2003.0, 2007.0, 2009.0]>;"<[2003.0, 1]; [2007.0, 1]; [2009.0, 5]>"
6619;<[2003.0]>;"<[2003.0, 1]>"
6620;<[2003.0, 2004.0]>;"<[2003.0, 1]; [2004.0, 1]>"
6621;<[2003.0]>;"<[2003.0, 1]>"
6622;<[2003.0, 2005.0, 2006.0]>;"<[2003.0, 1]; [2005.0, 1]; [2006.0, 1]>"
6623;<[2003.0]>;"<[2003.0, 1]>"
6624;<[2003.0]>;"<[2003.0, 1]>"
6625;<[2003.0, 2005.0]>;"<[2003.0, 1]; [2005.0, 1]>"
6626;<[2003.0]>;"<[2003.0, 1]>"
6627;<[2003.0, 2004.0, 2005.0, 2006.0, 2007.0, 2008.0]>;"<[2003.0, 1]; [2004.0, 4]; [2005.0, 1]; [2006.0, 1]; [2007.0, 1]; [2008.0, 1]>"
6628;<[2003.0]>;"<[2003.0, 1]>"
6629;<[2003.0]>;"<[2003.0, 1]>"
6630;<[2003.0, 2006.0, 2007.0]>;"<[2003.0, 1]; [2006.0, 1]; [2007.0, 1]>"
6631;<[2003.0, 2004.0, 2007.0]>;"<[2003.0, 1]; [2004.0, 1]; [2007.0, 1]>"
6632;<[2003.0]>;"<[2003.0, 1]>"
6633;<[2003.0]>;"<[2003.0, 1]>"
6634;<[2003.0]>;"<[2003.0, 1]>"
6635;<[2003.0]>;"<[2003.0, 1]>"
6636;<[2003.0]>;"<[2003.0, 1]>"
6637;<[2003.0]>;"<[2003.0, 1]>"
6638;<[2003.0]>;"<[2003.0, 1]>"
6639;<[2003.0]>;"<[2003.0, 1]>"
6640;<[2003.0]>;"<[2003.0, 1]>"
6641;<[2003.0, 2007.0]>;"<[2003.0, 1]; [2007.0, 1]>"
6642;<[2003.0]>;"<[2003.0, 1]>"
6643;<[2003.0]>;"<[2003.0, 5]>"
6644;<[2003.0]>;"<[2003.0, 5]>"
6645;<[2003.0]>;"<[2003.0, 1]>"
6646;<[2003.0, 2004.0, 2005.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2004.0, 3]; [2005.0, 1]; [2008.0, 5]; [2009.0, 5]>"
6647;<[2003.0]>;"<[2003.0, 1]>"
6648;<[2003.0]>;"<[2003.0, 1]>"
6649;<[2003.0]>;"<[2003.0, 1]>"
6650;<[2003.0]>;"<[2003.0, 1]>"
6651;<[2003.0, 2008.0]>;"<[2003.0, 1]; [2008.0, 5]>"
6652;<[2003.0, 2004.0, 2005.0, 2006.0, 2007.0, 2008.0]>;"<[2003.0, 1]; [2004.0, 1]; [2005.0, 1]; [2006.0, 1]; [2007.0, 1]; [2008.0, 1]>"
6653;<[2003.0]>;"<[2003.0, 1]>"
6654;<[2003.0]>;"<[2003.0, 1]>"
6655;<[2003.0]>;"<[2003.0, 1]>"
6656;<[2003.0]>;"<[2003.0, 1]>"
6657;<[2003.0, 2004.0]>;"<[2003.0, 1]; [2004.0, 3]>"
6658;<[2003.0]>;"<[2003.0, 1]>"
6659;<[2003.0]>;"<[2003.0, 1]>"
6660;<[2003.0, 2005.0, 2006.0, 2007.0]>;"<[2003.0, 1]; [2005.0, 1]; [2006.0, 1]; [2007.0, 1]>"
6661;<[2003.0]>;"<[2003.0, 1]>"
6662;<[2003.0]>;"<[2003.0, 1]>"
6663;<[2003.0]>;"<[2003.0, 3]>"
6664;<[2003.0]>;"<[2003.0, 1]>"
6665;<[2003.0]>;"<[2003.0, 1]>"
6666;<[2003.0]>;"<[2003.0, 1]>"
6667;<[2003.0, 2008.0]>;"<[2003.0, 1]; [2008.0, 1]>"
6668;<[2003.0]>;"<[2003.0, 1]>"
6669;<[2003.0]>;"<[2003.0, 1]>"
6670;<[2003.0, 2005.0, 2006.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 3]; [2006.0, 1]; [2009.0, 1]>"
6671;<[2003.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2008.0, 1]; [2009.0, 5]>"
6672;<[2003.0, 2009.0]>;"<[2003.0, 1]; [2009.0, 5]>"
6673;<[2003.0]>;"<[2003.0, 1]>"
6674;<[2003.0]>;"<[2003.0, 1]>"
6675;<[2003.0]>;"<[2003.0, 3]>"
6676;<[2003.0]>;"<[2003.0, 1]>"
6677;<[2003.0]>;"<[2003.0, 1]>"
6678;<[2003.0]>;"<[2003.0, 1]>"
6679;<[2003.0]>;"<[2003.0, 1]>"
6680;<[2003.0]>;"<[2003.0, 1]>"
6681;<[2003.0]>;"<[2003.0, 1]>"
6682;<[2003.0]>;"<[2003.0, 1]>"
6683;<[2003.0]>;"<[2003.0, 1]>"
6684;<[2003.0]>;"<[2003.0, 1]>"
6685;<[2003.0]>;"<[2003.0, 3]>"
6686;<[2003.0, 2005.0, 2007.0]>;"<[2003.0, 3]; [2005.0, 1]; [2007.0, 1]>"
6687;<[2003.0, 2004.0, 2005.0, 2007.0]>;"<[2003.0, 3]; [2004.0, 1]; [2005.0, 1]; [2007.0, 1]>"
6688;<[2003.0, 2004.0, 2009.0]>;"<[2003.0, 1]; [2004.0, 1]; [2009.0, 5]>"
6689;<[2003.0, 2004.0]>;"<[2003.0, 1]; [2004.0, 1]>"
6690;<[2003.0, 2008.0]>;"<[2003.0, 1]; [2008.0, 1]>"
6691;<[2003.0]>;"<[2003.0, 3]>"
6692;<[2003.0]>;"<[2003.0, 3]>"
6693;<[2003.0]>;"<[2003.0, 3]>"
6694;<[2003.0]>;"<[2003.0, 3]>"
6695;<[2003.0]>;"<[2003.0, 1]>"
6696;<[2003.0, 2007.0]>;"<[2003.0, 1]; [2007.0, 1]>"
6697;<[2003.0]>;"<[2003.0, 1]>"
6698;<[2003.0]>;"<[2003.0, 1]>"
6699;<[2003.0, 2009.0]>;"<[2003.0, 1]; [2009.0, 5]>"
6700;<[2003.0]>;"<[2003.0, 1]>"
6701;<[2003.0]>;"<[2003.0, 1]>"
6702;<[2003.0, 2008.0]>;"<[2003.0, 1]; [2008.0, 1]>"
6703;<[2003.0, 2008.0]>;"<[2003.0, 1]; [2008.0, 1]>"
6704;<[2003.0]>;"<[2003.0, 1]>"
6705;<[2003.0]>;"<[2003.0, 1]>"
6706;<[2003.0, 2005.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 1]; [2008.0, 1]; [2009.0, 1]>"
6707;<[2003.0, 2004.0, 2005.0]>;"<[2003.0, 1]; [2004.0, 1]; [2005.0, 1]>"
6708;<[2003.0, 2006.0, 2007.0]>;"<[2003.0, 1]; [2006.0, 1]; [2007.0, 1]>"
6709;<[2003.0, 2005.0, 2007.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 1]; [2007.0, 1]; [2008.0, 2]; [2009.0, 5]>"
6710;<[2003.0, 2005.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 3]; [2008.0, 2]; [2009.0, 5]>"
6711;<[2003.0]>;"<[2003.0, 1]>"
6712;<[2003.0, 2005.0, 2007.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 5]; [2007.0, 1]; [2009.0, 3]>"
6713;<[2003.0, 2005.0]>;"<[2003.0, 1]; [2005.0, 5]>"
6714;<[2003.0]>;"<[2003.0, 1]>"
6715;<[2003.0, 2005.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 5]; [2009.0, 0]>"
6716;<[2003.0, 2009.0]>;"<[2003.0, 1]; [2009.0, 0]>"
6717;<[2003.0]>;"<[2003.0, 1]>"
6718;<[2003.0]>;"<[2003.0, 1]>"
6719;<[2003.0]>;"<[2003.0, 1]>"
6720;<[2003.0, 2004.0, 2005.0, 2007.0]>;"<[2003.0, 1]; [2004.0, 1]; [2005.0, 1]; [2007.0, 5]>"
6721;<[2003.0]>;"<[2003.0, 1]>"
6722;<[2003.0]>;"<[2003.0, 1]>"
6723;<[2003.0]>;"<[2003.0, 1]>"
6724;<[2003.0]>;"<[2003.0, 1]>"
6725;<[2003.0]>;"<[2003.0, 1]>"
6726;<[2003.0]>;"<[2003.0, 1]>"
6727;<[2003.0, 2006.0]>;"<[2003.0, 1]; [2006.0, 1]>"
6728;<[2003.0, 2004.0]>;"<[2003.0, 1]; [2004.0, 4]>"
6729;<[2003.0, 2005.0]>;"<[2003.0, 1]; [2005.0, 1]>"
6730;<[2003.0]>;"<[2003.0, 1]>"
6731;<[2003.0, 2005.0, 2008.0]>;"<[2003.0, 1]; [2005.0, 1]; [2008.0, 1]>"
6732;<[2003.0, 2005.0, 2007.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 1]; [2007.0, 1]; [2008.0, 1]; [2009.0, 5]>"
6733;<[2003.0, 2005.0, 2008.0]>;"<[2003.0, 1]; [2005.0, 1]; [2008.0, 1]>"
6734;<[2003.0]>;"<[2003.0, 1]>"
6735;<[2003.0, 2005.0]>;"<[2003.0, 1]; [2005.0, 1]>"
6736;<[2003.0, 2005.0]>;"<[2003.0, 1]; [2005.0, 1]>"
6737;<[2003.0]>;"<[2003.0, 1]>"
6738;<[2003.0, 2005.0]>;"<[2003.0, 1]; [2005.0, 1]>"
6739;<[2003.0, 2004.0]>;"<[2003.0, 1]; [2004.0, 1]>"
6740;<[2003.0, 2005.0, 2007.0]>;"<[2003.0, 1]; [2005.0, 1]; [2007.0, 3]>"
6741;<[2003.0, 2007.0]>;"<[2003.0, 1]; [2007.0, 5]>"
6742;<[2003.0, 2005.0, 2006.0, 2007.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 5]; [2006.0, 1]; [2007.0, 1]; [2008.0, 1]; [2009.0, 5]>"
6743;<[2003.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2008.0, 2]; [2009.0, 5]>"
6744;<[2003.0]>;"<[2003.0, 1]>"
6745;<[2003.0, 2005.0, 2007.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 1]; [2007.0, 1]; [2009.0, 0]>"
6746;<[2003.0, 2007.0]>;"<[2003.0, 1]; [2007.0, 1]>"
6747;<[2003.0, 2005.0, 2008.0]>;"<[2003.0, 1]; [2005.0, 1]; [2008.0, 1]>"
6748;<[2003.0, 2004.0, 2005.0]>;"<[2003.0, 1]; [2004.0, 1]; [2005.0, 1]>"
6749;<[2003.0, 2006.0]>;"<[2003.0, 1]; [2006.0, 1]>"
6750;<[2003.0]>;"<[2003.0, 1]>"
6751;<[2003.0]>;"<[2003.0, 1]>"
6752;<[2003.0, 2008.0]>;"<[2003.0, 1]; [2008.0, 1]>"
6753;<[2003.0, 2009.0]>;"<[2003.0, 1]; [2009.0, 5]>"
6754;<[2003.0]>;"<[2003.0, 1]>"
6755;<[2003.0]>;"<[2003.0, 1]>"
6756;<[2003.0, 2008.0]>;"<[2003.0, 1]; [2008.0, 1]>"
6757;<[2003.0, 2005.0, 2007.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 1]; [2007.0, 1]; [2008.0, 1]; [2009.0, 3]>"
6758;<[2003.0]>;"<[2003.0, 1]>"
6759;<[2003.0, 2005.0]>;"<[2003.0, 1]; [2005.0, 1]>"
6760;<[2003.0]>;"<[2003.0, 1]>"
6761;<[2003.0, 2007.0]>;"<[2003.0, 1]; [2007.0, 1]>"
6762;<[2003.0]>;"<[2003.0, 1]>"
6763;<[2003.0]>;"<[2003.0, 1]>"
6764;<[2003.0]>;"<[2003.0, 1]>"
6765;<[2003.0]>;"<[2003.0, 1]>"
6766;<[2003.0, 2005.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 1]; [2009.0, 5]>"
6767;<[2003.0, 2007.0, 2009.0]>;"<[2003.0, 1]; [2007.0, 1]; [2009.0, 5]>"
6768;<[2003.0]>;"<[2003.0, 3]>"
6769;<[2003.0]>;"<[2003.0, 1]>"
6770;<[2003.0, 2005.0, 2006.0, 2007.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 1]; [2006.0, 1]; [2007.0, 1]; [2008.0, 2]; [2009.0, 5]>"
6771;<[2003.0, 2007.0]>;"<[2003.0, 1]; [2007.0, 1]>"
6772;<[2003.0]>;"<[2003.0, 1]>"
6773;<[2003.0]>;"<[2003.0, 1]>"
6774;<[2003.0, 2005.0, 2007.0, 2008.0]>;"<[2003.0, 1]; [2005.0, 1]; [2007.0, 1]; [2008.0, 1]>"
6775;<[2003.0]>;"<[2003.0, 1]>"
6776;<[2003.0, 2005.0, 2007.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 1]; [2007.0, 0]; [2008.0, 1]; [2009.0, 5]>"
6777;<[2003.0, 2007.0, 2009.0]>;"<[2003.0, 1]; [2007.0, 1]; [2009.0, 5]>"
6778;<[2003.0, 2005.0, 2007.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 1]; [2007.0, 1]; [2008.0, 2]; [2009.0, 5]>"
6779;<[2003.0]>;"<[2003.0, 1]>"
6780;<[2003.0, 2005.0, 2007.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 5]; [2007.0, 5]; [2008.0, 3]; [2009.0, 5]>"
6781;<[2003.0, 2005.0]>;"<[2003.0, 1]; [2005.0, 1]>"
6782;<[2003.0, 2004.0, 2005.0, 2006.0, 2007.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2004.0, 1]; [2005.0, 1]; [2006.0, 1]; [2007.0, 1]; [2008.0, 1]; [2009.0, 5]>"
6783;<[2003.0, 2007.0, 2009.0]>;"<[2003.0, 1]; [2007.0, 1]; [2009.0, 5]>"
6784;<[2003.0, 2004.0, 2005.0, 2006.0, 2007.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2004.0, 1]; [2005.0, 1]; [2006.0, 1]; [2007.0, 1]; [2008.0, 1]; [2009.0, 5]>"
6785;<[2003.0, 2007.0]>;"<[2003.0, 1]; [2007.0, 5]>"
6786;<[2003.0, 2005.0, 2006.0, 2007.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 3]; [2006.0, 3]; [2007.0, 1]; [2009.0, 1]>"
6787;<[2003.0, 2005.0, 2008.0]>;"<[2003.0, 1]; [2005.0, 3]; [2008.0, 2]>"
6788;<[2003.0, 2005.0, 2007.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 1]; [2007.0, 1]; [2008.0, 2]; [2009.0, 5]>"
6789;<[2003.0, 2005.0, 2007.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 5]; [2007.0, 1]; [2008.0, 5]; [2009.0, 5]>"
6790;<[2003.0, 2005.0]>;"<[2003.0, 1]; [2005.0, 1]>"
6791;<[2003.0, 2006.0, 2007.0, 2009.0]>;"<[2003.0, 1]; [2006.0, 1]; [2007.0, 1]; [2009.0, 5]>"
6792;<[2003.0]>;"<[2003.0, 1]>"
6793;<[2003.0, 2004.0, 2005.0, 2007.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2004.0, 1]; [2005.0, 1]; [2007.0, 1]; [2008.0, 1]; [2009.0, 5]>"
6794;<[2003.0, 2004.0, 2005.0]>;"<[2003.0, 1]; [2004.0, 1]; [2005.0, 1]>"
6795;<[2003.0]>;"<[2003.0, 1]>"
6796;<[2003.0, 2007.0]>;"<[2003.0, 1]; [2007.0, 1]>"
6797;<[2003.0, 2005.0]>;"<[2003.0, 1]; [2005.0, 1]>"
6798;<[2003.0]>;"<[2003.0, 1]>"
6799;<[2003.0, 2005.0, 2006.0]>;"<[2003.0, 1]; [2005.0, 1]; [2006.0, 1]>"
6800;<[2003.0, 2007.0]>;"<[2003.0, 1]; [2007.0, 1]>"
6801;<[2003.0]>;"<[2003.0, 1]>"
6802;<[2003.0, 2006.0]>;"<[2003.0, 1]; [2006.0, 1]>"
6803;<[2003.0, 2004.0, 2005.0, 2007.0]>;"<[2003.0, 1]; [2004.0, 0]; [2005.0, 5]; [2007.0, 1]>"
6804;<[2003.0, 2004.0]>;"<[2003.0, 1]; [2004.0, 0]>"
6805;<[2003.0]>;"<[2003.0, 1]>"
6806;<[2003.0, 2005.0]>;"<[2003.0, 1]; [2005.0, 1]>"
6807;<[2003.0]>;"<[2003.0, 2]>"
6808;<[2003.0]>;"<[2003.0, 1]>"
6809;<[2003.0]>;"<[2003.0, 1]>"
6810;<[2003.0]>;"<[2003.0, 1]>"
6811;<[2003.0]>;"<[2003.0, 1]>"
6812;<[2003.0]>;"<[2003.0, 1]>"
6813;<[2003.0]>;"<[2003.0, 1]>"
6814;<[2003.0, 2006.0, 2007.0]>;"<[2003.0, 1]; [2006.0, 1]; [2007.0, 1]>"
6815;<[2003.0]>;"<[2003.0, 1]>"
6816;<[2003.0]>;"<[2003.0, 1]>"
6817;<[2003.0]>;"<[2003.0, 1]>"
6818;<[2003.0, 2005.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 1]; [2009.0, 5]>"
6819;<[2003.0]>;"<[2003.0, 1]>"
6820;<[2003.0, 2005.0]>;"<[2003.0, 1]; [2005.0, 1]>"
6821;<[2003.0, 2005.0]>;"<[2003.0, 1]; [2005.0, 1]>"
6822;<[2003.0, 2005.0]>;"<[2003.0, 1]; [2005.0, 5]>"
6823;<[2003.0]>;"<[2003.0, 1]>"
6824;<[2003.0, 2004.0]>;"<[2003.0, 1]; [2004.0, 1]>"
6825;<[2003.0, 2004.0]>;"<[2003.0, 1]; [2004.0, 1]>"
6826;<[2003.0, 2004.0]>;"<[2003.0, 1]; [2004.0, 1]>"
6827;<[2003.0, 2004.0]>;"<[2003.0, 1]; [2004.0, 1]>"
6828;<[2003.0]>;"<[2003.0, 1]>"
6829;<[2003.0, 2004.0, 2008.0]>;"<[2003.0, 1]; [2004.0, 1]; [2008.0, 1]>"
6830;<[2003.0, 2004.0, 2005.0, 2006.0, 2009.0]>;"<[2003.0, 1]; [2004.0, 1]; [2005.0, 1]; [2006.0, 1]; [2009.0, 5]>"
6831;<[2003.0, 2005.0]>;"<[2003.0, 1]; [2005.0, 1]>"
6832;<[2003.0, 2005.0]>;"<[2003.0, 1]; [2005.0, 1]>"
6833;<[2003.0, 2006.0]>;"<[2003.0, 1]; [2006.0, 1]>"
6834;<[2003.0]>;"<[2003.0, 1]>"
6835;<[2003.0, 2004.0, 2006.0]>;"<[2003.0, 1]; [2004.0, 1]; [2006.0, 1]>"
6836;<[2003.0, 2005.0]>;"<[2003.0, 1]; [2005.0, 1]>"
6837;<[2003.0, 2006.0]>;"<[2003.0, 1]; [2006.0, 1]>"
6838;<[2003.0]>;"<[2003.0, 1]>"
6839;<[2003.0]>;"<[2003.0, 1]>"
6840;<[2003.0]>;"<[2003.0, 1]>"
6841;<[2003.0]>;"<[2003.0, 1]>"
6842;<[2003.0]>;"<[2003.0, 1]>"
6843;<[2003.0, 2009.0]>;"<[2003.0, 1]; [2009.0, 5]>"
6844;<[2003.0]>;"<[2003.0, 1]>"
6845;<[2003.0]>;"<[2003.0, 1]>"
6846;<[2003.0, 2005.0, 2006.0, 2007.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 1]; [2006.0, 1]; [2007.0, 1]; [2008.0, 1]; [2009.0, 5]>"
6847;<[2003.0, 2005.0, 2008.0]>;"<[2003.0, 1]; [2005.0, 1]; [2008.0, 1]>"
6848;<[2003.0, 2005.0, 2007.0]>;"<[2003.0, 1]; [2005.0, 1]; [2007.0, 5]>"
6849;<[2003.0, 2004.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2004.0, 3]; [2008.0, 1]; [2009.0, 1]>"
6850;<[2003.0]>;"<[2003.0, 1]>"
6851;<[2003.0]>;"<[2003.0, 1]>"
6852;<[2003.0]>;"<[2003.0, 1]>"
6853;<[2003.0, 2005.0, 2007.0]>;"<[2003.0, 1]; [2005.0, 1]; [2007.0, 1]>"
6854;<[2003.0, 2005.0, 2006.0, 2007.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 1]; [2006.0, 0]; [2007.0, 1]; [2008.0, 1]; [2009.0, 5]>"
6855;<[2003.0]>;"<[2003.0, 1]>"
6856;<[2003.0]>;"<[2003.0, 1]>"
6857;<[2003.0]>;"<[2003.0, 1]>"
6858;<[2003.0, 2007.0]>;"<[2003.0, 1]; [2007.0, 1]>"
6859;<[2003.0]>;"<[2003.0, 1]>"
6860;<[2003.0]>;"<[2003.0, 1]>"
6861;<[2003.0]>;"<[2003.0, 1]>"
6862;<[2003.0]>;"<[2003.0, 1]>"
6863;<[2003.0, 2005.0, 2006.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 1]; [2006.0, 1]; [2009.0, 3]>"
6864;<[2003.0, 2009.0]>;"<[2003.0, 1]; [2009.0, 5]>"
6865;<[2003.0]>;"<[2003.0, 1]>"
6866;<[2003.0]>;"<[2003.0, 1]>"
6867;<[2003.0]>;"<[2003.0, 1]>"
6868;<[2003.0]>;"<[2003.0, 1]>"
6869;<[2003.0]>;"<[2003.0, 1]>"
6870;<[2003.0, 2005.0]>;"<[2003.0, 1]; [2005.0, 3]>"
6871;<[2003.0, 2009.0]>;"<[2003.0, 1]; [2009.0, 5]>"
6872;<[2003.0, 2005.0, 2006.0, 2007.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 1]; [2006.0, 1]; [2007.0, 1]; [2008.0, 1]; [2009.0, 1]>"
6873;<[2003.0, 2004.0, 2005.0, 2006.0, 2007.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2004.0, 3]; [2005.0, 3]; [2006.0, 1]; [2007.0, 1]; [2008.0, 1]; [2009.0, 5]>"
6874;<[2003.0, 2004.0]>;"<[2003.0, 1]; [2004.0, 1]>"
6875;<[2003.0, 2004.0]>;"<[2003.0, 1]; [2004.0, 3]>"
6876;<[2003.0, 2004.0, 2008.0]>;"<[2003.0, 1]; [2004.0, 1]; [2008.0, 1]>"
6877;<[2003.0, 2004.0]>;"<[2003.0, 1]; [2004.0, 1]>"
6878;<[2003.0, 2005.0, 2007.0]>;"<[2003.0, 1]; [2005.0, 1]; [2007.0, 1]>"
6879;<[2003.0, 2005.0, 2008.0]>;"<[2003.0, 1]; [2005.0, 1]; [2008.0, 1]>"
6880;<[2003.0, 2004.0, 2005.0, 2008.0]>;"<[2003.0, 1]; [2004.0, 1]; [2005.0, 1]; [2008.0, 1]>"
6881;<[2003.0, 2004.0, 2005.0, 2007.0, 2008.0]>;"<[2003.0, 1]; [2004.0, 1]; [2005.0, 1]; [2007.0, 1]; [2008.0, 1]>"
6882;<[2003.0]>;"<[2003.0, 1]>"
6883;<[2003.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2008.0, 1]; [2009.0, 5]>"
6884;<[2003.0, 2004.0]>;"<[2003.0, 1]; [2004.0, 3]>"
6885;<[2003.0, 2005.0, 2006.0, 2007.0]>;"<[2003.0, 1]; [2005.0, 1]; [2006.0, 1]; [2007.0, 1]>"
6886;<[2003.0, 2006.0, 2007.0, 2008.0, 2009.0]>;"<[2003.0, 1]; [2006.0, 1]; [2007.0, 1]; [2008.0, 1]; [2009.0, 5]>"
6887;<[2003.0]>;"<[2003.0, 1]>"
6888;<[2003.0]>;"<[2003.0, 1]>"
6889;<[2003.0, 2004.0]>;"<[2003.0, 1]; [2004.0, 1]>"
6890;<[2003.0]>;"<[2003.0, 1]>"
6891;<[2003.0, 2006.0]>;"<[2003.0, 1]; [2006.0, 1]>"
6892;<[2003.0]>;"<[2003.0, 1]>"
6893;<[2003.0, 2005.0, 2006.0]>;"<[2003.0, 1]; [2005.0, 5]; [2006.0, 1]>"
6894;<[2003.0]>;"<[2003.0, 1]>"
6895;<[2003.0]>;"<[2003.0, 1]>"
6896;<[2003.0, 2005.0, 2007.0]>;"<[2003.0, 1]; [2005.0, 5]; [2007.0, 1]>"
6897;<[2003.0]>;"<[2003.0, 1]>"
6898;<[2003.0, 2005.0]>;"<[2003.0, 1]; [2005.0, 1]>"
6899;<[2003.0, 2005.0]>;"<[2003.0, 1]; [2005.0, 1]>"
6900;<[2003.0, 2006.0]>;"<[2003.0, 1]; [2006.0, 1]>"
6901;<[2003.0, 2005.0, 2006.0, 2007.0, 2009.0]>;"<[2003.0, 1]; [2005.0, 1]; [2006.0, 1]; [2007.0, 1]; [2009.0, 5]>"
6902;<[2003.0]>;"<[2003.0, 1]>"
6903;<[2003.0, 2004.0, 2007.0]>;"<[2003.0, 1]; [2004.0, 3]; [2007.0, 1]>"
6904;<[2003.0, 2007.0]>;"<[2003.0, 1]; [2007.0, 1]>"
6905;<[2003.0]>;"<[2003.0, 1]>"
6906;<[2003.0, 2007.0]>;"<[2003.0, 1]; [2007.0, 1]>"
6907;<[2003.0, 2004.0]>;"<[2003.0, 1]; [2004.0, 3]>"
6908;<[2003.0, 2009.0]>;"<[2003.0, 1]; [2009.0, 5]>"
6909;<[2003.0, 2004.0, 2005.0, 2007.0]>;"<[2003.0, 1]; [2004.0, 1]; [2005.0, 5]; [2007.0, 1]>"
6910;<[2003.0, 2004.0, 2005.0, 2007.0]>;"<[2003.0, 1]; [2004.0, 1]; [2005.0, 5]; [2007.0, 1]>"
6911;<[2003.0, 2004.0]>;"<[2003.0, 1]; [2004.0, 1]>"
6912;<[2003.0]>;"<[2003.0, 1]>"
6913;<[2003.0, 2004.0, 2005.0, 2006.0, 2007.0, 2008.0]>;"<[2003.0, 1]; [2004.0, 1]; [2005.0, 1]; [2006.0, 1]; [2007.0, 1]; [2008.0, 1]>"
6914;<[2003.0, 2005.0]>;"<[2003.0, 1]; [2005.0, 1]>"
6915;<[2003.0, 2005.0, 2007.0]>;"<[2003.0, 1]; [2005.0, 1]; [2007.0, 1]>"
6916;<[2003.0]>;"<[2003.0, 1]>"
6917;<[2003.0]>;"<[2003.0, 1]>"
