id;my_type
2014524;new2001
2003223;new2001
2004902;new2001
2020437;new2001
2020440;new2001
2020441;new2001
2009402;new2001
2012351;new2001
2020438;new2001
2020439;new2001
2003199;new2001
2020431;new2001
2020433;new2001
2020432;new2001
2020428;new2001
2005170;new2001
2020430;new2001
2020429;new2001
2020435;new2001
2009077;new2001
2020436;new2001
2020434;new2001
2013923;new2001
2017890;new2001
2020452;new2001
2020451;new2001
2004343;new2001
2004822;new2001
2013144;new2001
2020453;new2001
2003232;new2001
2020449;new2001
2003205;new2001
2003492;new2001
2020450;new2001
2012046;new2001
2008233;new2001
2018116;new2001
2018114;new2001
2008547;new2001
2010665;new2001
2020448;new2001
2020444;new2001
2020442;new2001
2020443;new2001
2020446;new2001
2020447;new2001
2020445;new2001
2012312;new2001
2020464;new2001
2020463;new2001
2012278;new2001
2015565;new2001
2015566;new2001
2014199;new2001
2014200;new2001
2004521;new2001
2020457;new2001
2020458;new2001
2020460;new2001
2020459;new2001
2020462;new2001
2020461;new2001
2004910;new2001
2004892;new2001
2014677;new2001
2005703;new2001
2019140;new2001
2013536;new2001
2014676;new2001
2020454;new2001
2020455;new2001
2020456;new2001
2005468;new2001
2009071;new2001
2007281;new2001
2005400;new2001
2014612;new2001
2003108;new2001
2020475;new2001
2018036;new2001
2004838;new2001
2018034;new2001
2020474;new2001
2009630;new2001
2005070;new2001
2017997;new2001
2020473;new2001
2020472;new2001
2020471;new2001
2012904;new2001
2020470;new2001
2003177;new2001
2011954;new2001
2011953;new2001
2020468;new2001
2020469;new2001
2020467;new2001
2007569;new2001
2004836;new2001
2015415;new2001
2004785;new2001
2020465;new2001
2020466;new2001
2020487;new2001
2005176;new2001
2003238;new2001
2020485;new2001
2020484;new2001
2020486;new2001
2007324;new2001
2020483;new2001
2017994;new2001
2020481;new2001
2020480;new2001
2020482;new2001
2020479;new2001
2008212;new2001
2014152;new2001
2009197;new2001
2008337;new2001
2005005;new2001
2008639;new2001
2012280;new2001
2020476;new2001
2020477;new2001
2020478;new2001
2007246;new2001
2013315;new2001
2004845;new2001
2007674;new2001
2007200;new2001
2018047;new2001
2003356;new2001
2014780;new2001
2020501;new2001
2020502;new2001
2005422;new2001
2020504;new2001
2009163;new2001
2018530;new2001
2003644;new2001
2014555;new2001
2013133;new2001
2020503;new2001
2020508;new2001
2014159;new2001
2020505;new2001
2020507;new2001
2020506;new2001
2020513;new2001
2020512;new2001
2020515;new2001
2020514;new2001
2020510;new2001
2020509;new2001
2004889;new2001
2020511;new2001
2020493;new2001
2020494;new2001
2020492;new2001
2009454;new2001
2020490;new2001
2020491;new2001
2020488;new2001
2020489;new2001
2014547;new2001
2020496;new2001
2020497;new2001
2020495;new2001
2009439;new2001
2014228;new2001
2009161;new2001
2003482;new2001
2020498;new2001
2014447;new2001
2015107;new2001
2003526;new2001
2015235;new2001
2013541;new2001
2020500;new2001
2020499;new2001
2007305;new2001
2018062;new2001
2009368;new2001
2020528;new2001
2009394;new2001
2009396;new2001
2011993;new2001
2005128;new2001
2010006;new2001
2009056;new2001
2009786;new2001
2020529;new2001
2020530;new2001
2020531;new2001
2019207;new2001
2020532;new2001
2007298;new2001
2007292;new2001
2020533;new2001
2017958;new2001
2020534;new2001
2020535;new2001
2020537;new2001
2020536;new2001
2004923;new2001
2003923;new2001
2018022;new2001
2009471;new2001
2014255;new2001
2020516;new2001
2004243;new2001
2020518;new2001
2009436;new2001
2020517;new2001
2020519;new2001
2014505;new2001
2004830;new2001
2003444;new2001
2003658;new2001
2005354;new2001
2020522;new2001
2020521;new2001
2012264;new2001
2020520;new2001
2003839;new2001
2020524;new2001
2020523;new2001
2020526;new2001
2020525;new2001
2007279;new2001
2009157;new2001
2017945;new2001
2020527;new2001
2003204;new2001
2013226;new2001
2003377;new2001
2013182;new2001
2020555;new2001
2020554;new2001
2020557;new2001
2020556;new2001
2020552;new2001
2020551;new2001
2003498;new2001
2020553;new2001
2020549;new2001
2018101;new2001
2020550;new2001
2011994;new2001
2008220;new2001
2020562;new2001
2020563;new2001
2012597;new2001
2020561;new2001
2012273;new2001
2020559;new2001
2017971;new2001
2020560;new2001
2010975;new2001
2020558;new2001
2020545;new2001
2020544;new2001
2013184;new2001
2020543;new2001
2004839;new2001
2020542;new2001
2003503;new2001
2008295;new2001
2003129;new2001
2020541;new2001
2012287;new2001
2007321;new2001
2020540;new2001
2020539;new2001
2020538;new2001
2007517;new2001
2003214;new2001
2020548;new2001
2014523;new2001
2014522;new2001
2018002;new2001
2007557;new2001
2020546;new2001
2020547;new2001
2009159;new2001
2014157;new2001
2005691;new2001
2007256;new2001
2003961;new2001
2020583;new2001
2003124;new2001
2020584;new2001
2009495;new2001
2020585;new2001
2004873;new2001
2020587;new2001
2020586;new2001
2020578;new2001
2020577;new2001
2020580;new2001
2020579;new2001
2017977;new2001
2020582;new2001
2020581;new2001
2009143;new2001
2014275;new2001
2012303;new2001
2020592;new2001
2014186;new2001
2017962;new2001
2003489;new2001
2007204;new2001
2020588;new2001
2007527;new2001
2020589;new2001
2020590;new2001
2020591;new2001
2005133;new2001
2020571;new2001
2020570;new2001
2020569;new2001
2012052;new2001
2007280;new2001
2018065;new2001
2005924;new2001
2007507;new2001
2020565;new2001
2018046;new2001
2020564;new2001
2020568;new2001
2020567;new2001
2005260;new2001
2020566;new2001
2009179;new2001
2020575;new2001
2020574;new2001
2017921;new2001
2020576;new2001
2007589;new2001
2005392;new2001
2014136;new2001
2020572;new2001
2003721;new2001
2013397;new2001
2012405;new2001
2020573;new2001
2014181;new2001
2008228;new2001
2011897;new2001
2008229;new2001
2014620;new2001
2020608;new2001
2018043;new2001
2020607;new2001
2009044;new2001
2020611;new2001
2013414;new2001
2020610;new2001
2020609;new2001
2018459;new2001
2018458;new2001
2005311;new2001
2012003;new2001
2020603;new2001
2020602;new2001
2010698;new2001
2003627;new2001
2011946;new2001
2005150;new2001
2020606;new2001
2012389;new2001
2020605;new2001
2020604;new2001
2012329;new2001
2005152;new2001
2018567;new2001
2020599;new2001
2014758;new2001
2014886;new2001
2009057;new2001
2004929;new2001
2020598;new2001
2013166;new2001
2020600;new2001
2003520;new2001
2020601;new2001
2004821;new2001
2004831;new2001
2020594;new2001
2020595;new2001
2020593;new2001
2007655;new2001
2003132;new2001
2020597;new2001
2012486;new2001
2003404;new2001
2017927;new2001
2008301;new2001
2003114;new2001
2009043;new2001
2020596;new2001
2020630;new2001
2020631;new2001
2020628;new2001
2020629;new2001
2004855;new2001
2020633;new2001
2020632;new2001
2012576;new2001
2020634;new2001
2020635;new2001
2014565;new2001
2020636;new2001
2014546;new2001
2014548;new2001
2020624;new2001
2007554;new2001
2017999;new2001
2008729;new2001
2018000;new2001
2020625;new2001
2003075;new2001
2003349;new2001
2018023;new2001
2009085;new2001
2008207;new2001
2020627;new2001
2020626;new2001
2007605;new2001
2003552;new2001
2020620;new2001
2003615;new2001
2005161;new2001
2020621;new2001
2006031;new2001
2020622;new2001
2020623;new2001
2004857;new2001
2003625;new2001
2017132;new2001
2003251;new2001
2020612;new2001
2005010;new2001
2018233;new2001
2017375;new2001
2014282;new2001
2020613;new2001
2012144;new2001
2012147;new2001
2020614;new2001
2020616;new2001
2020615;new2001
2020618;new2001
2020617;new2001
2007453;new2001
2020619;new2001
2020198;new2001
2020665;new2001
2020664;new2001
2006507;new2001
2020663;new2001
2020662;new2001
2020661;new2001
2020660;new2001
2018163;new2001
2020010;new2001
2016056;new2001
2020658;new2001
2020659;new2001
2017369;new2001
2020657;new2001
2004950;new2001
2020656;new2001
2017144;new2001
2020655;new2001
2016006;new2001
2020654;new2001
2019931;new2001
2020189;new2001
2020652;new2001
2003301;new2001
2020653;new2001
2012167;new2001
2011408;new2001
2020651;new2001
2020650;new2001
2020649;new2001
2020648;new2001
2018160;new2001
2005003;new2001
2020646;new2001
2016271;new2001
2020647;new2001
2018188;new2001
2020643;new2001
2020644;new2001
2020645;new2001
2012116;new2001
2020640;new2001
2020641;new2001
2020642;new2001
2020638;new2001
2016692;new2001
2020639;new2001
2017591;new2001
2009259;new2001
2016010;new2001
2020637;new2001
2020688;new2001
2020687;new2001
2016433;new2001
2016434;new2001
2014379;new2001
2020689;new2001
2012204;new2001
2017809;new2001
2020685;new2001
2020684;new2001
2006560;new2001
2017158;new2001
2003364;new2001
2020686;new2001
2005049;new2001
2020680;new2001
2020681;new2001
2019927;new2001
2012256;new2001
2020683;new2001
2016686;new2001
2020682;new2001
2014401;new2001
2020678;new2001
2016359;new2001
2016358;new2001
2020677;new2001
2018213;new2001
2016382;new2001
2016791;new2001
2020679;new2001
2020673;new2001
2004964;new2001
2004939;new2001
2018184;new2001
2020674;new2001
2020676;new2001
2020675;new2001
2020671;new2001
2018214;new2001
2020672;new2001
2006546;new2001
2016378;new2001
2019639;new2001
2018222;new2001
2003311;new2001
2008636;new2001
2020669;new2001
2012114;new2001
2012117;new2001
2020670;new2001
2020666;new2001
2006770;new2001
2020667;new2001
2020668;new2001
2020199;new2001
2020200;new2001
2016961;new2001
2008980;new2001
2018155;new2001
2020730;new2001
2020731;new2001
2019994;new2001
2016376;new2001
2020726;new2001
2020727;new2001
2020728;new2001
2016503;new2001
2020729;new2001
2016426;new2001
2020735;new2001
2003305;new2001
2020737;new2001
2020736;new2001
2020738;new2001
2003234;new2001
2020732;new2001
2019687;new2001
2020734;new2001
2020733;new2001
2018185;new2001
2003337;new2001
2020740;new2001
2020741;new2001
2005050;new2001
2005051;new2001
2020743;new2001
2006699;new2001
2020742;new2001
2020739;new2001
2016688;new2001
2017193;new2001
2016964;new2001
2017011;new2001
2016963;new2001
2016969;new2001
2007463;new2001
2020750;new2001
2006466;new2001
2012255;new2001
2020752;new2001
2020751;new2001
2006987;new2001
2020747;new2001
2020746;new2001
2020745;new2001
2020744;new2001
2003309;new2001
2020749;new2001
2020748;new2001
2008714;new2001
2020695;new2001
2009215;new2001
2020694;new2001
2003262;new2001
2020693;new2001
2007179;new2001
2008942;new2001
2020690;new2001
2020691;new2001
2020692;new2001
2018202;new2001
2020705;new2001
2020707;new2001
2020706;new2001
2020702;new2001
2020704;new2001
2020703;new2001
2020699;new2001
2020698;new2001
2020701;new2001
2020700;new2001
2020696;new2001
2020697;new2001
2004971;new2001
2020717;new2001
2013779;new2001
2003325;new2001
2020716;new2001
2016726;new2001
2020714;new2001
2020715;new2001
2020713;new2001
2018261;new2001
2006552;new2001
2020712;new2001
2020710;new2001
2020711;new2001
2020708;new2001
2020709;new2001
2020725;new2001
2020724;new2001
2020723;new2001
2016592;new2001
2011936;new2001
2020722;new2001
2018219;new2001
2018302;new2001
2020721;new2001
2005023;new2001
2012142;new2001
2020720;new2001
2020719;new2001
2020718;new2001
2015999;new2001
2020804;new2001
2020806;new2001
2020805;new2001
2020807;new2001
2009323;new2001
2009325;new2001
2020808;new2001
2020810;new2001
2020809;new2001
2020811;new2001
2020812;new2001
2016007;new2001
2006016;new2001
2005004;new2001
2016079;new2001
2013787;new2001
2003277;new2001
2013725;new2001
2016217;new2001
2007458;new2001
2020813;new2001
2006706;new2001
2005021;new2001
2020814;new2001
2020815;new2001
2020816;new2001
2016371;new2001
2020819;new2001
2020818;new2001
2020817;new2001
2020821;new2001
2017539;new2001
2020820;new2001
2014372;new2001
2020824;new2001
2020823;new2001
2020822;new2001
2020203;new2001
2019887;new2001
2020827;new2001
2020826;new2001
2020825;new2001
2020830;new2001
2009242;new2001
2020828;new2001
2020829;new2001
2020831;new2001
2020832;new2001
2018278;new2001
2018289;new2001
2020835;new2001
2011529;new2001
2020833;new2001
2020834;new2001
2020838;new2001
2020839;new2001
2020836;new2001
2020837;new2001
2020756;new2001
2020755;new2001
2018358;new2001
2018363;new2001
2018364;new2001
2018361;new2001
2020754;new2001
2020753;new2001
2020762;new2001
2020761;new2001
2020764;new2001
2020763;new2001
2020758;new2001
2020757;new2001
2020760;new2001
2020759;new2001
2020769;new2001
2020770;new2001
2020771;new2001
2020765;new2001
2020766;new2001
2020767;new2001
2020768;new2001
2020775;new2001
2020776;new2001
2020777;new2001
2020778;new2001
2020772;new2001
2020773;new2001
2020774;new2001
2018379;new2001
2020784;new2001
2020783;new2001
2020782;new2001
2020781;new2001
2011759;new2001
2020780;new2001
2005411;new2001
2020779;new2001
2020792;new2001
2020791;new2001
2020790;new2001
2020789;new2001
2020788;new2001
2020787;new2001
2020786;new2001
2020785;new2001
2020796;new2001
2011103;new2001
2003745;new2001
2020794;new2001
2020795;new2001
2020793;new2001
2004662;new2001
2020803;new2001
2020801;new2001
2020802;new2001
2020799;new2001
2020800;new2001
2020797;new2001
2020798;new2001
2020886;new2001
2014657;new2001
2020884;new2001
2020885;new2001
2018344;new2001
2020889;new2001
2020887;new2001
2020888;new2001
2020878;new2001
2020879;new2001
2011599;new2001
2020877;new2001
2020882;new2001
2020883;new2001
2020880;new2001
2020881;new2001
2020876;new2001
2020875;new2001
2020874;new2001
2020873;new2001
2018326;new2001
2004996;new2001
2009660;new2001
2004451;new2001
2020869;new2001
2012955;new2001
2020868;new2001
2020872;new2001
2020871;new2001
2020870;new2001
2014997;new2001
2020903;new2001
2019652;new2001
2020904;new2001
2020905;new2001
2019518;new2001
2020906;new2001
2020907;new2001
2020899;new2001
2020900;new2001
2020901;new2001
2020902;new2001
2005825;new2001
2012536;new2001
2003620;new2001
2019164;new2001
2020894;new2001
2020895;new2001
2020896;new2001
2009627;new2001
2020898;new2001
2020897;new2001
2020890;new2001
2012015;new2001
2019182;new2001
2004758;new2001
2020891;new2001
2011095;new2001
2020893;new2001
2020892;new2001
2020853;new2001
2020851;new2001
2020852;new2001
2020850;new2001
2019136;new2001
2020849;new2001
2004557;new2001
2020848;new2001
2013615;new2001
2008575;new2001
2020847;new2001
2020845;new2001
2020846;new2001
2008948;new2001
2020844;new2001
2020843;new2001
2003551;new2001
2020842;new2001
2007734;new2001
2009684;new2001
2020841;new2001
2011397;new2001
2020840;new2001
2007134;new2001
2020867;new2001
2009282;new2001
2012489;new2001
2008890;new2001
2007714;new2001
2003241;new2001
2018490;new2001
2020864;new2001
2020865;new2001
2020866;new2001
2004804;new2001
2020862;new2001
2003665;new2001
2020863;new2001
2019851;new2001
2009992;new2001
2008000;new2001
2020861;new2001
2020859;new2001
2020858;new2001
2013619;new2001
2020860;new2001
2020856;new2001
2015861;new2001
2013948;new2001
2020857;new2001
2020854;new2001
2011126;new2001
2020855;new2001
2010509;new2001
2005732;new2001
2020935;new2001
2004469;new2001
2020934;new2001
2020937;new2001
2015256;new2001
2020936;new2001
2007738;new2001
2003819;new2001
2013657;new2001
2020938;new2001
2004314;new2001
2020939;new2001
2019830;new2001
2008732;new2001
2014337;new2001
2020929;new2001
2020930;new2001
2014668;new2001
2019332;new2001
2014684;new2001
2003243;new2001
2004610;new2001
2014161;new2001
2020932;new2001
2020931;new2001
2018332;new2001
2020933;new2001
2009758;new2001
2016121;new2001
2013348;new2001
2005806;new2001
2020947;new2001
2020948;new2001
2018477;new2001
2020949;new2001
2020950;new2001
2010308;new2001
2020951;new2001
2006011;new2001
2004189;new2001
2012796;new2001
2020953;new2001
2020952;new2001
2007340;new2001
2014718;new2001
2012384;new2001
2018536;new2001
2017764;new2001
2020940;new2001
2020941;new2001
2020942;new2001
2020943;new2001
2020944;new2001
2014682;new2001
2020945;new2001
2009606;new2001
2007741;new2001
2020946;new2001
2020911;new2001
2009312;new2001
2020910;new2001
2020909;new2001
2015444;new2001
2003744;new2001
2005424;new2001
2020913;new2001
2020912;new2001
2013380;new2001
2019133;new2001
2005798;new2001
2017967;new2001
2020908;new2001
2014649;new2001
2005464;new2001
2012466;new2001
2016083;new2001
2019157;new2001
2006249;new2001
2019156;new2001
2019616;new2001
2007756;new2001
2006340;new2001
2020924;new2001
2018548;new2001
2004692;new2001
2008687;new2001
2019765;new2001
2019764;new2001
2019512;new2001
2005457;new2001
2009671;new2001
2020926;new2001
2020928;new2001
2020927;new2001
2009641;new2001
2020925;new2001
2015577;new2001
2014062;new2001
2020916;new2001
2020917;new2001
2020918;new2001
2020919;new2001
2020914;new2001
2020915;new2001
2010427;new2001
2018473;new2001
2020921;new2001
2015656;new2001
2020922;new2001
2020923;new2001
2012585;new2001
2020920;new2001
2013302;new2001
2009355;new2001
2020999;new2001
2021000;new2001
2021001;new2001
2012487;new2001
2003105;new2001
2012488;new2001
2003686;new2001
2012938;new2001
2003683;new2001
2020998;new2001
2004541;new2001
2020996;new2001
2005382;new2001
2020997;new2001
2019185;new2001
2019184;new2001
2021007;new2001
2006863;new2001
2021005;new2001
2021004;new2001
2021006;new2001
2016491;new2001
2021002;new2001
2014735;new2001
2021003;new2001
2014180;new2001
2019137;new2001
2006380;new2001
2012790;new2001
2019138;new2001
2020989;new2001
2014742;new2001
2004470;new2001
2005358;new2001
2020987;new2001
2020988;new2001
2020986;new2001
2018307;new2001
2020985;new2001
2004858;new2001
2018317;new2001
2014640;new2001
2004577;new2001
2017970;new2001
2004193;new2001
2003242;new2001
2020995;new2001
2020994;new2001
2013186;new2001
2020993;new2001
2019173;new2001
2014148;new2001
2020992;new2001
2020991;new2001
2020990;new2001
2003740;new2001
2004529;new2001
2019730;new2001
2020974;new2001
2013786;new2001
2005253;new2001
2014666;new2001
2005499;new2001
2007771;new2001
2009955;new2001
2020970;new2001
2020971;new2001
2020972;new2001
2016172;new2001
2020973;new2001
2020979;new2001
2020981;new2001
2020980;new2001
2020983;new2001
2020982;new2001
2020984;new2001
2020976;new2001
2020975;new2001
2005426;new2001
2020977;new2001
2004560;new2001
2020978;new2001
2016112;new2001
2015450;new2001
2005593;new2001
2018324;new2001
2013617;new2001
2020959;new2001
2020960;new2001
2020957;new2001
2020958;new2001
2020954;new2001
2020955;new2001
2009604;new2001
2007801;new2001
2015567;new2001
2020956;new2001
2018521;new2001
2003537;new2001
2020966;new2001
2006670;new2001
2020965;new2001
2020969;new2001
2020968;new2001
2020967;new2001
2008737;new2001
2020963;new2001
2020962;new2001
2009541;new2001
2020961;new2001
2007724;new2001
2020964;new2001
2005235;new2001
2004098;new2001
2004241;new2001
2021036;new2001
2019151;new2001
2021033;new2001
2005282;new2001
2021035;new2001
2021034;new2001
2021040;new2001
2018437;new2001
2021042;new2001
2021041;new2001
2021038;new2001
2021037;new2001
2009576;new2001
2021039;new2001
2021043;new2001
2009349;new2001
2017940;new2001
2017941;new2001
2008072;new2001
2012886;new2001
2013190;new2001
2021044;new2001
2005475;new2001
2003087;new2001
2003947;new2001
2021023;new2001
2013427;new2001
2012292;new2001
2021022;new2001
2021027;new2001
2021026;new2001
2005648;new2001
2021025;new2001
2021024;new2001
2021029;new2001
2003812;new2001
2015234;new2001
2013438;new2001
2021028;new2001
2015253;new2001
2014461;new2001
2003914;new2001
2021032;new2001
2019114;new2001
2021031;new2001
2021030;new2001
2003153;new2001
2021012;new2001
2005443;new2001
2015452;new2001
2021014;new2001
2021013;new2001
2021016;new2001
2021015;new2001
2008172;new2001
2005562;new2001
2010306;new2001
2010310;new2001
2021017;new2001
2018940;new2001
2021018;new2001
2021019;new2001
2021020;new2001
2021021;new2001
2018915;new2001
2004156;new2001
2003922;new2001
2013437;new2001
2003809;new2001
2008176;new2001
2021009;new2001
2005962;new2001
2021008;new2001
2013041;new2001
2003984;new2001
2015184;new2001
2015195;new2001
2003900;new2001
2010249;new2001
2005641;new2001
2018916;new2001
2005614;new2001
2021010;new2001
2019776;new2001
2003810;new2001
2018875;new2001
2013029;new2001
2010282;new2001
2010281;new2001
2015207;new2001
2021011;new2001
2015270;new2001
2004023;new2001
2021074;new2001
2021075;new2001
2004105;new2001
2004071;new2001
2013444;new2001
2003783;new2001
2010324;new2001
2021073;new2001
2021072;new2001
2005630;new2001
2005646;new2001
2003986;new2001
2013441;new2001
2021071;new2001
2005645;new2001
2019093;new2001
2021070;new2001
2021069;new2001
2021068;new2001
2021067;new2001
2021066;new2001
2008173;new2001
2013449;new2001
2005543;new2001
2021065;new2001
2005745;new2001
2015258;new2001
2015198;new2001
2010302;new2001
2005576;new2001
2013403;new2001
2004525;new2001
2015215;new2001
2021064;new2001
2008283;new2001
2013308;new2001
2019115;new2001
2010383;new2001
2019807;new2001
2021062;new2001
2021063;new2001
2018952;new2001
2013037;new2001
2021061;new2001
2003937;new2001
2005479;new2001
2003893;new2001
2021059;new2001
2021060;new2001
2015285;new2001
2021058;new2001
2021057;new2001
2005667;new2001
2005634;new2001
2013425;new2001
2008330;new2001
2018927;new2001
2018947;new2001
2018945;new2001
2012014;new2001
2005746;new2001
2008291;new2001
2008292;new2001
2015251;new2001
2019067;new2001
2017280;new2001
2005768;new2001
2005579;new2001
2003784;new2001
2015188;new2001
2021056;new2001
2008341;new2001
2021051;new2001
2021052;new2001
2021053;new2001
2012335;new2001
2021054;new2001
2003862;new2001
2014577;new2001
2021055;new2001
2003603;new2001
2011154;new2001
2014533;new2001
2021050;new2001
2018111;new2001
2018095;new2001
2008077;new2001
2008076;new2001
2021045;new2001
2007522;new2001
2021047;new2001
2021046;new2001
2021049;new2001
2021048;new2001
2021115;new2001
2009438;new2001
2021114;new2001
2021113;new2001
2006373;new2001
2009645;new2001
2018879;new2001
2018877;new2001
2009207;new2001
2009206;new2001
2021106;new2001
2021105;new2001
2006375;new2001
2021103;new2001
2021104;new2001
2007776;new2001
2003757;new2001
2003748;new2001
2021112;new2001
2021110;new2001
2021111;new2001
2005264;new2001
2021109;new2001
2021107;new2001
2021108;new2001
2008533;new2001
2014545;new2001
2014544;new2001
2019208;new2001
2014557;new2001
2014576;new2001
2003076;new2001
2003487;new2001
2018328;new2001
2021102;new2001
2021101;new2001
2003971;new2001
2014516;new2001
2014517;new2001
2014244;new2001
2014518;new2001
2009447;new2001
2021097;new2001
2021095;new2001
2012338;new2001
2012339;new2001
2021096;new2001
2014154;new2001
2021100;new2001
2009182;new2001
2013167;new2001
2014457;new2001
2021098;new2001
2021099;new2001
2021090;new2001
2007544;new2001
2007543;new2001
2007541;new2001
2013130;new2001
2013131;new2001
2021091;new2001
2019019;new2001
2021094;new2001
2021093;new2001
2014215;new2001
2021092;new2001
2005215;new2001
2009340;new2001
2013148;new2001
2010602;new2001
2021084;new2001
2003166;new2001
2021087;new2001
2021088;new2001
2021085;new2001
2021086;new2001
2015614;new2001
2021089;new2001
2014714;new2001
2011667;new2001
2018993;new2001
2012309;new2001
2010475;new2001
2004556;new2001
2011884;new2001
2011886;new2001
2011885;new2001
2011982;new2001
2005204;new2001
2014625;new2001
2015221;new2001
2021083;new2001
2021082;new2001
2018106;new2001
2009482;new2001
2003490;new2001
2013129;new2001
2017972;new2001
2017973;new2001
2017980;new2001
2017979;new2001
2015064;new2001
2021076;new2001
2012324;new2001
2005939;new2001
2005219;new2001
2021077;new2001
2014615;new2001
2009049;new2001
2021078;new2001
2003459;new2001
2021079;new2001
2021080;new2001
2021081;new2001
2021166;new2001
2005506;new2001
2005508;new2001
2021167;new2001
2021168;new2001
2021169;new2001
2003517;new2001
2012025;new2001
2021170;new2001
2021171;new2001
2007359;new2001
2021172;new2001
2019017;new2001
2021173;new2001
2008299;new2001
2011979;new2001
2007653;new2001
2011978;new2001
2021160;new2001
2021159;new2001
2021162;new2001
2021161;new2001
2006092;new2001
2021163;new2001
2011972;new2001
2003441;new2001
2013692;new2001
2013012;new2001
2021164;new2001
2021165;new2001
2014601;new2001
2011970;new2001
2014602;new2001
2014600;new2001
2021181;new2001
2007691;new2001
2021183;new2001
2005207;new2001
2021182;new2001
2021184;new2001
2007689;new2001
2008187;new2001
2013147;new2001
2013150;new2001
2021185;new2001
2011882;new2001
2021175;new2001
2021174;new2001
2003799;new2001
2013123;new2001
2013122;new2001
2007863;new2001
2003866;new2001
2021177;new2001
2021176;new2001
2003131;new2001
2021180;new2001
2021179;new2001
2021178;new2001
2020018;new2001
2021193;new2001
2021194;new2001
2021195;new2001
2021191;new2001
2021192;new2001
2007325;new2001
2021199;new2001
2021200;new2001
2021201;new2001
2021202;new2001
2021196;new2001
2021197;new2001
2005476;new2001
2021198;new2001
2004844;new2001
2003884;new2001
2021189;new2001
2021188;new2001
2021186;new2001
2003818;new2001
2021187;new2001
2010370;new2001
2021190;new2001
2004000;new2001
2015240;new2001
2005563;new2001
2019088;new2001
2015220;new2001
2021212;new2001
2021211;new2001
2013050;new2001
2021209;new2001
2021210;new2001
2011558;new2001
2015079;new2001
2013106;new2001
2006993;new2001
2021213;new2001
2021205;new2001
2013051;new2001
2021204;new2001
2015303;new2001
2021203;new2001
2008409;new2001
2013269;new2001
2019106;new2001
2010260;new2001
2021208;new2001
2021207;new2001
2021206;new2001
2021120;new2001
2004107;new2001
2019066;new2001
2005693;new2001
2021121;new2001
2008317;new2001
2008316;new2001
2003725;new2001
2010127;new2001
2010128;new2001
2021118;new2001
2013694;new2001
2021119;new2001
2008325;new2001
2010365;new2001
2008234;new2001
2003931;new2001
2015345;new2001
2021117;new2001
2021116;new2001
2015331;new2001
2008383;new2001
2010410;new2001
2013313;new2001
2021130;new2001
2015321;new2001
2021133;new2001
2021132;new2001
2021131;new2001
2015048;new2001
2011834;new2001
2021128;new2001
2008307;new2001
2010225;new2001
2021129;new2001
2008279;new2001
2005539;new2001
2008246;new2001
2004038;new2001
2005626;new2001
2021126;new2001
2021127;new2001
2021125;new2001
2007254;new2001
2021123;new2001
2015199;new2001
2021122;new2001
2021124;new2001
2010316;new2001
2005680;new2001
2021142;new2001
2021141;new2001
2021144;new2001
2021143;new2001
2018854;new2001
2015228;new2001
2003883;new2001
2018936;new2001
2004008;new2001
2008249;new2001
2019105;new2001
2021139;new2001
2006155;new2001
2021140;new2001
2005651;new2001
2008934;new2001
2021138;new2001
2004080;new2001
2010387;new2001
2013281;new2001
2006156;new2001
2008248;new2001
2021136;new2001
2021137;new2001
2019085;new2001
2021134;new2001
2021135;new2001
2004049;new2001
2005588;new2001
2021158;new2001
2021157;new2001
2021156;new2001
2021155;new2001
2021154;new2001
2021153;new2001
2010325;new2001
2021152;new2001
2008174;new2001
2003888;new2001
2021151;new2001
2021150;new2001
2013248;new2001
2009929;new2001
2021149;new2001
2021147;new2001
2021148;new2001
2005655;new2001
2021146;new2001
2019073;new2001
2015254;new2001
2021145;new2001
2013046;new2001
2003811;new2001
2021253;new2001
2010315;new2001
2021252;new2001
2008262;new2001
2021254;new2001
2015190;new2001
2013264;new2001
2018996;new2001
2010375;new2001
2019187;new2001
2010929;new2001
2005613;new2001
2021255;new2001
2005612;new2001
2018965;new2001
2018966;new2001
2021258;new2001
2021257;new2001
2021256;new2001
2021260;new2001
2019079;new2001
2008395;new2001
2021259;new2001
2021261;new2001
2008407;new2001
2008405;new2001
2015191;new2001
2015186;new2001
2021262;new2001
2021263;new2001
2021264;new2001
2015185;new2001
2021265;new2001
2008251;new2001
2021266;new2001
2021267;new2001
2021268;new2001
2013406;new2001
2021269;new2001
2013285;new2001
2021270;new2001
2007817;new2001
2010367;new2001
2019040;new2001
2021271;new2001
2008413;new2001
2021272;new2001
2021274;new2001
2021273;new2001
2021276;new2001
2021275;new2001
2008284;new2001
2004129;new2001
2004660;new2001
2019048;new2001
2008265;new2001
2013373;new2001
2008264;new2001
2018925;new2001
2018923;new2001
2021279;new2001
2003771;new2001
2021278;new2001
2021277;new2001
2004068;new2001
2008382;new2001
2010362;new2001
2021282;new2001
2021281;new2001
2018909;new2001
2013023;new2001
2021280;new2001
2021283;new2001
2008154;new2001
2015289;new2001
2015290;new2001
2004011;new2001
2021286;new2001
2021287;new2001
2021288;new2001
2021284;new2001
2015464;new2001
2021285;new2001
2015249;new2001
2004103;new2001
2013243;new2001
2005637;new2001
2019034;new2001
2013035;new2001
2013426;new2001
2008308;new2001
2021291;new2001
2004481;new2001
2018858;new2001
2021289;new2001
2021290;new2001
2013293;new2001
