id;timeset;commclass
1006580;<[2003.0, 2008.0, 2010.0]>;"<[2003.0, 1]; [2008.0, 3]; [2010.0, 1]>"
1006583;<[2003.0, 2007.0, 2008.0, 2009.0, 2010.0]>;"<[2003.0, 1]; [2007.0, 1]; [2008.0, 2]; [2009.0, 5]; [2010.0, 1]>"
1006584;<[2003.0, 2010.0]>;"<[2003.0, 1]; [2010.0, 1]>"
1006587;<[2003.0, 2007.0, 2008.0, 2009.0, 2010.0]>;"<[2003.0, 1]; [2007.0, 1]; [2008.0, 3]; [2009.0, 1]; [2010.0, 1]>"
1006588;<[2003.0, 2004.0, 2005.0, 2006.0, 2007.0, 2009.0, 2010.0]>;"<[2003.0, 1]; [2004.0, 1]; [2005.0, 1]; [2006.0, 3]; [2007.0, 1]; [2009.0, 5]; [2010.0, 4]>"
1006595;<[2003.0, 2006.0, 2008.0, 2009.0, 2010.0]>;"<[2003.0, 1]; [2006.0, 1]; [2008.0, 1]; [2009.0, 0]; [2010.0, 1]>"
1006597;<[2003.0, 2004.0, 2005.0, 2010.0]>;"<[2003.0, 1]; [2004.0, 3]; [2005.0, 1]; [2010.0, 1]>"
1006622;<[2003.0, 2005.0, 2006.0, 2010.0]>;"<[2003.0, 1]; [2005.0, 1]; [2006.0, 1]; [2010.0, 1]>"
1006627;<[2003.0, 2004.0, 2005.0, 2006.0, 2007.0, 2008.0, 2010.0]>;"<[2003.0, 1]; [2004.0, 4]; [2005.0, 1]; [2006.0, 1]; [2007.0, 1]; [2008.0, 1]; [2010.0, 1]>"
1006631;<[2003.0, 2004.0, 2007.0, 2010.0]>;"<[2003.0, 1]; [2004.0, 1]; [2007.0, 1]; [2010.0, 1]>"
1006646;<[2003.0, 2004.0, 2005.0, 2008.0, 2009.0, 2010.0]>;"<[2003.0, 1]; [2004.0, 3]; [2005.0, 1]; [2008.0, 5]; [2009.0, 5]; [2010.0, 5]>"
1006652;<[2003.0, 2004.0, 2005.0, 2006.0, 2007.0, 2008.0, 2010.0]>;"<[2003.0, 1]; [2004.0, 1]; [2005.0, 1]; [2006.0, 1]; [2007.0, 1]; [2008.0, 1]; [2010.0, 1]>"
1006672;<[2003.0, 2009.0, 2010.0]>;"<[2003.0, 1]; [2009.0, 5]; [2010.0, 1]>"
1006702;<[2003.0, 2008.0, 2010.0]>;"<[2003.0, 1]; [2008.0, 1]; [2010.0, 1]>"
1006703;<[2003.0, 2008.0, 2010.0]>;"<[2003.0, 1]; [2008.0, 1]; [2010.0, 1]>"
1006706;<[2003.0, 2005.0, 2008.0, 2009.0, 2010.0]>;"<[2003.0, 1]; [2005.0, 1]; [2008.0, 1]; [2009.0, 1]; [2010.0, 4]>"
1006708;<[2003.0, 2006.0, 2007.0, 2010.0]>;"<[2003.0, 1]; [2006.0, 1]; [2007.0, 1]; [2010.0, 1]>"
1006709;<[2003.0, 2005.0, 2007.0, 2008.0, 2009.0, 2010.0]>;"<[2003.0, 1]; [2005.0, 1]; [2007.0, 1]; [2008.0, 2]; [2009.0, 5]; [2010.0, 1]>"
1006712;<[2003.0, 2005.0, 2007.0, 2009.0, 2010.0]>;"<[2003.0, 1]; [2005.0, 5]; [2007.0, 1]; [2009.0, 3]; [2010.0, 0]>"
1006713;<[2003.0, 2005.0, 2010.0]>;"<[2003.0, 1]; [2005.0, 5]; [2010.0, 5]>"
1006716;<[2003.0, 2009.0, 2010.0]>;"<[2003.0, 1]; [2009.0, 0]; [2010.0, 1]>"
1006727;<[2003.0, 2006.0, 2010.0]>;"<[2003.0, 1]; [2006.0, 1]; [2010.0, 5]>"
1006731;<[2003.0, 2005.0, 2008.0, 2010.0]>;"<[2003.0, 1]; [2005.0, 1]; [2008.0, 1]; [2010.0, 1]>"
1006742;<[2003.0, 2005.0, 2006.0, 2007.0, 2008.0, 2009.0, 2010.0]>;"<[2003.0, 1]; [2005.0, 5]; [2006.0, 1]; [2007.0, 1]; [2008.0, 1]; [2009.0, 5]; [2010.0, 1]>"
1006745;<[2003.0, 2005.0, 2007.0, 2009.0, 2010.0]>;"<[2003.0, 1]; [2005.0, 1]; [2007.0, 1]; [2009.0, 0]; [2010.0, 1]>"
1006748;<[2003.0, 2004.0, 2005.0, 2010.0]>;"<[2003.0, 1]; [2004.0, 1]; [2005.0, 1]; [2010.0, 0]>"
1006756;<[2003.0, 2008.0, 2010.0]>;"<[2003.0, 1]; [2008.0, 1]; [2010.0, 1]>"
